Omar Abou El-khir,Microsoft
Deanne Adams,Microsoft
Sharad Agarwal,Microsoft
Jacob Alber,Microsoft
Hunt Allcott,Microsoft
Zeyuan Allen-Zhu,Microsoft
Javier Alvarez-Valle,Microsoft
Patrick Anderson,Microsoft
Pete Ansell,Microsoft
Carl Anselmi,Microsoft
Kapil Arya,Microsoft
B. Ashok,Microsoft
Ahmed Ashour,Microsoft
Youssef Assaf,Microsoft
Morgane Austern,Microsoft
Ani Babaian,Microsoft
Carmen Badea,Microsoft
Andrew Bainbridge,Microsoft
Ram Bairi,Microsoft
Matthew Balkwill,Microsoft
Titus Barik,Microsoft
Solon Barocas,Microsoft
Emad Barsoum,Microsoft
Uros Batricevic,Microsoft
Keith Battocchi,Microsoft
Ryan Beckett,Microsoft
Raphael Behrendt,Microsoft
Danielle Belgrave,Microsoft
Simone Berkouwer,Microsoft
Asia J. Biega,Microsoft
Hadas Bitran,Microsoft
Ambrosio Blanco,Microsoft
Sandy Blyth,Microsoft
Federica Bogo,Microsoft
Arnaud Bousquet,Microsoft
Melissa Bristow,Microsoft
Dave Brown,Microsoft
Cedric Cagniart,Microsoft
Sydnee Caldwell,Microsoft
Gary Campbell,Microsoft
Xu Cao,Microsoft
Yue Cao,Microsoft
Ying Cao,Microsoft
Tony Carbary,Microsoft
Joe Cardoza,Microsoft
Philippe Caroff,Microsoft
David Carter,Microsoft
Peter Chang,Microsoft
Byron Changuion,Microsoft
Rajan Chari,Microsoft
Gohar Irfan Chaudhry,Microsoft
Alvin Chen,Microsoft
Mei Chen,Microsoft
Xie Chen,Microsoft
Qi Chen,Microsoft
Dong Chen,Microsoft
Isabel Chien,Microsoft
Steven Chith,Microsoft
Jiaqi Chu,Microsoft
Jarnail Chudge,Microsoft
Kamil Ciosek,Microsoft
Sylvan Clebsch,Microsoft
Thomas Coffee,Microsoft
Gabe Cohn,Microsoft
John Corring,Microsoft
Camille Couturier,Microsoft
Geoff Cox,Microsoft
Dan Crankshaw,Microsoft
Jeremy Cristiano,Microsoft
Silviu Cucerzan,Microsoft
Winnie Cui,Microsoft
Qi Dai,Microsoft
Ofer Dekel,Microsoft
Nicolas Delfosse,Microsoft
Jeff Delmerico,Microsoft
Shehzaad Dhuliawala,Microsoft
Adi Diamant,Microsoft
Eleanor Dillon,Microsoft
Matthew Dixon,Microsoft
Yuxiao Dong,Microsoft
Ed Doran,Microsoft
Nan Duan,Microsoft
Karen Easterbrook,Microsoft
Trevor Eberl,Microsoft
Benjamin Edelman,Microsoft
Lauren Edwards,Microsoft
Darrin Eide,Microsoft
John Elliott,Microsoft
Nathan Evans,Microsoft
Shane Fleming,Microsoft
Spencer Fowers,Microsoft
Victor Fragoso,Microsoft
Eric Frazer,Microsoft
Jingjing Fu,Microsoft
Alexandra Fursina,Microsoft
John Gamble,Microsoft
Ze Gan,Microsoft
Kevin Gao,Microsoft
Geoff Gardner,Microsoft
Alexis George,Microsoft
Raluca Georgescu,Microsoft
Michel Naim Gerguis,Microsoft
Jack Gerrits,Microsoft
Lincoln Ghioni,Microsoft
Pratik Ghosh,Microsoft
Patricia Gillespie,Microsoft
Adam Glass,Microsoft
Robert Gmyr,Microsoft
Ariel Gomez Diaz,Microsoft
Yannai A. Gonczarowski,Microsoft
Dioselin Gonzalez,Microsoft
Christopher Gooley,Microsoft
Chris Granade,Microsoft
Colin Gravill,Microsoft
Evan Green,Microsoft
Marc Greisen,Microsoft
Ruben Grigoryan,Microsoft
Sergei Gronin,Microsoft
Lukas Gruber,Microsoft
JJ Guajardo,Microsoft
Jan Gukelberger,Microsoft
Suriya Gunasekar,Microsoft
Xu Guo,Microsoft
Gagan Gupta,Microsoft
Manish Gupta,Microsoft
Rick Gutierrez,Microsoft
Ori Hadary,Microsoft
Jerome Hagen,Microsoft
Jimmy Hall,Microsoft
Alena Hall,Microsoft
Kern Handa,Microsoft
Liang He,Microsoft
Di He,Microsoft
Sebastian Heedt,Microsoft
Maggie Hei,Microsoft
Bettina Heim,Microsoft
Amber Hoak,Microsoft
John Hornibrook,Microsoft
Rafah Hosn,Microsoft
Saghar Hosseini,Microsoft
Zhitao Hou,Microsoft
Wenping Hu,Microsoft
Han Hu,Microsoft
Xiaowu Hu,Microsoft
Ray Huang,Microsoft
Charles Huang,Microsoft
Stephanie Hyland,Microsoft
René Hülswitt,Microsoft
Guilherme Ilunga,Microsoft
Srinivasan Iyengar,Microsoft
Sonia Jaffe,Microsoft
Shawn Jain,Microsoft
Karthik Jambunathan,Microsoft
Rajesh Jena,Microsoft
Alekh Jindal,Microsoft
Lucas Joppa,Microsoft
Stephen Jordan,Microsoft
Krzysztof Jozwik,Microsoft
Jason Kace,Microsoft
Adam Tauman Kalai,Microsoft
Ray Kallaher,Microsoft
Anshul Kanakia,Microsoft
Naoyuki Kanda,Microsoft
Sreekanth Kannepalli,Microsoft
Ritika Kapadia,Microsoft
Nikolaos Karianakis,Microsoft
Fotini Karinou,Microsoft
Helmut Katzgraber,Microsoft
Cheick Keita,Microsoft
Todd Kelley,Microsoft
Douglas Kelly,Microsoft
Shwetabh Khanduja,Microsoft
Daehyeok Kim,Microsoft
Eric Kimbrel,Microsoft
Melanie Kneisel,Microsoft
Kazuhito Koishida,Microsoft
Angela Kou,Microsoft
Philipp Kranen,Microsoft
Mint Kunkel,Microsoft
Markus Kuppe,Microsoft
Nate Kushman,Microsoft
Jacob LaRiviere,Microsoft
Jonathan Larson,Microsoft
Kristin Lauter,Microsoft
Alan Lawrence,Microsoft
Michael Lazos,Microsoft
Chris LeFeaver,Microsoft
Mathias Lecuyer,Microsoft
Jamie Lee,Microsoft
Woosuk Lee,Microsoft
Peter Lee,Microsoft
Tanakorn Leesatapornwongsa,Microsoft
Jonathan Lester,Microsoft
Jim Lewallen,Microsoft
Mike Lewis,Microsoft
Greg Lewis,Microsoft
Scarlett Li,Microsoft
Chao Li,Microsoft
Junjie Li,Microsoft
Yaobo Liang,Microsoft
Luming Liang,Microsoft
Lars Liden,Microsoft
Sehoon Lim,Microsoft
Zijia Lin,Microsoft
Chin-Yew Lin,Microsoft
Xihui (Eric) Lin,Microsoft
Zheng Liu,Microsoft
Tie-Yan Liu,Microsoft
Xiaodong Liu,Microsoft
Junyi Liu,Microsoft
Zhi Liu,Microsoft
Yunxin Liu,Microsoft
Shujie Liu,Microsoft
Kati London,Microsoft
Camilla Longden,Microsoft
Nuno Lopes,Microsoft
Tom Lorusso,Microsoft
Guang Hao Low,Microsoft
Yao Lu,Microsoft
Yan Lu,Microsoft
Scott Lundberg,Microsoft
Yang Luo,Microsoft
Moshe Lutz,Microsoft
Xiao Lv,Microsoft
Kate Lytvynets,Microsoft
Ning Ma,Microsoft
Weidong Ma,Microsoft
Lukas Maas,Microsoft
Patrick MacAlpine,Microsoft
Kimberly Mach,Microsoft
Umesh Madan,Microsoft
Julien Maffre,Microsoft
Alberto Magni,Microsoft
Wolfgang Manousek,Microsoft
Riham Mansour,Microsoft
Ziwei Mao,Microsoft
Elena Maris,Microsoft
Andrey Marochko,Microsoft
Dan Marshall,Microsoft
Dennis Mattoon,Microsoft
Matt Mazzola,Microsoft
James McCaffrey,Microsoft
Michele McDanel,Microsoft
Andrew McNamara,Microsoft
Apurv Mehra,Microsoft
Rahul Mehrotra,Microsoft
Chase Meusel,Microsoft
Ondrej Miksik,Microsoft
Vanessa Milan,Microsoft
Amos Miller,Microsoft
Mirco Milletari,Microsoft
Pulkit Misra,Microsoft
Dipendra Misra,Microsoft
Markus Mobius,Microsoft
Pablo Morales,Microsoft
Clare Morgan,Microsoft
Thomas Moscibroda,Microsoft
Sangeeta Mudnal,Microsoft
Subhabrata (Subho) Mukherjee,Microsoft
Andrew Mullally,Microsoft
Hannah Murfet,Microsoft
Mohamed Musbah,Microsoft
Dr Kiran Muthabatulla,Microsoft
Mariia Mykhailova,Microsoft
Pavel Myshkov,Microsoft
Mihir Nanavati,Microsoft
Isaac Naveh-Benjamin,Microsoft
Chuck Needham,Microsoft
Jacob Nelson,Microsoft
William HP Nielsen,Microsoft
Zhixiong Niu,Microsoft
Eoin O&#039;Farrell,Microsoft
Adrian O&#039;Grady,Microsoft
Chris O&#039;Prey,Microsoft
Olya Ohrimenko,Microsoft
Keita Ohtani,Microsoft
Ozan Oktay,Microsoft
Semih Okur,Microsoft
Helen Oleynikova,Microsoft
Alexandra Olteanu,Microsoft
Yang Ou,Microsoft
Hiske Overweg,Microsoft
Tatsuro Oya,Microsoft
Tim Pan,Microsoft
Hao Pan,Microsoft
Thomas Park,Microsoft
Francesca Parmigiani,Microsoft
Doug Patterson,Microsoft
Andrew Paverd,Microsoft
Blake Pelton,Microsoft
Sida Peng,Microsoft
Brandon Perez,Microsoft
Karl Petersson,Microsoft
Wolfgang Pfaff,Microsoft
ThuVan Pham,Microsoft
Jim Piavis,Microsoft
Jim Pinkelman,Microsoft
Denesh Pohar,Microsoft
Karlton Powell,Microsoft
Vivek Pradeep,Microsoft
Frank Preiss,Microsoft
Dave Probert,Microsoft
Lei Qu,Microsoft
Marina Quintero Pérez,Microsoft
Brian Quistorff,Microsoft
Ranjani Ramamurthy,Microsoft
Ravi Ramamurthy,Microsoft
Vaishnavi Ranganathan,Microsoft
Sudha Rao,Microsoft
David Rappaport,Microsoft
Amanda Grace Rapsang,Microsoft
Rick Rashid,Microsoft
Elisa Rawat,Microsoft
David Reilly,Microsoft
Mason Remy,Microsoft
Marco Tulio Ribeiro,Microsoft
Jamie Rifley,Microsoft
Carl Ringler,Microsoft
Sarah Roberts,Microsoft
Marco Rossi,Microsoft
Jaroslaw Rzepecki,Microsoft
Andrew Sahalie,Microsoft
Pablo Sala,Microsoft
Hussein Salama,Microsoft
Eduardo Salinas Jasso,Microsoft
Edaena Salinas Jasso,Microsoft
Arjmand Samuel,Microsoft
Satish Sangameswaran,Microsoft
Manan Sanghi,Microsoft
Rishi Sathe,Microsoft
Michael Schwarz,Microsoft
Daniel Selsam,Microsoft
Teddy Seyed,Microsoft
Yi Shan,Microsoft
Bin Shao,Microsoft
Iris Shen,Microsoft
Mike Shepperd,Microsoft
Mohamed Sherif,Microsoft
Baoguang Shi,Microsoft
Benjamin Shobert,Microsoft
Swadheen Shukla,Microsoft
Chinmay Singh,Microsoft
Alex Slivkins,Microsoft
Andy Slowey,Microsoft
Chi Song,Microsoft
Yale Song,Microsoft
Yangqiu Song,Microsoft
Noelle Sophy,Microsoft
Irina Spiridonova,Microsoft
Pavithra Srinath,Microsoft
Megha Srivastava,Microsoft
Yann Stadnicki,Microsoft
Stella Stamenova,Microsoft
Luke Stark,Microsoft
Xiao Sun,Microsoft
Lily Sun,Microsoft
Baochen Sun,Microsoft
Lei Sun,Microsoft
Judith Suter,Microsoft
Pat Sweeney,Microsoft
Cheng Tan,Microsoft
Wenfei Tang,Microsoft
Chuanxin Tang,Microsoft
Duyu Tang,Microsoft
Mingliang Tao,Microsoft
Ivan Tarapov,Microsoft
Alexey Taymanov,Microsoft
Neil Tenenholtz,Microsoft
Chandu Thekkath,Microsoft
Stefan Thom,Microsoft
Jessie Thomas,Microsoft
Mason Thomas,Microsoft
Jeremy Tieman,Microsoft
Jonathan Tien,Microsoft
Stas Tishkin,Microsoft
David Tittsworth,Microsoft
Xin Tong,Microsoft
Neil Toronto,Microsoft
Bryan Tower,Microsoft
Hanna Tseran,Microsoft
Daniel Tsirulnikov,Microsoft
Adi Unnithan,Microsoft
Deepthi Uppala,Microsoft
Tim Uraine,Microsoft
Naoto Usuyama,Microsoft
Kevin Van Hoogdalem,Microsoft
David Van Woerkom,Microsoft
Valentina Vaneeva,Microsoft
Gustavo Varo,Microsoft
Alexander Vaschillo,Microsoft
Jukka Vayrynen,Microsoft
Sridhar Vedantham,Microsoft
Govert Verkes,Microsoft
Juliana Vicente Franco,Microsoft
Felipe Vieira Frujeri,Microsoft
Christoph Vogel,Microsoft
Thorvald Wadum Larsen,Microsoft
Laura Walker,Microsoft
Kevin Walker,Microsoft
Will Wang,Microsoft
Dongmei Wang,Microsoft
Jinpeng Wang,Microsoft
Jingdong Wang,Microsoft
Xiaofei Wang,Microsoft
Jindong Wang,Microsoft
Di Wang,Microsoft
Jinglu Wang,Microsoft
John Watson,Microsoft
Sam Webster,Microsoft
Furu Wei,Microsoft
John Weiss,Microsoft
Jonathan Westcott,Microsoft
Jonathan Westhues,Microsoft
Alex Wetmore,Microsoft
Norm Whitaker,Microsoft
Lauren White,Microsoft
Tony Wieser,Microsoft
Denise Wilkins,Microsoft
Nicholas Wilson,Microsoft
Ashia Wilson,Microsoft
Jonathan Winkle,Microsoft
Georg Wolfgang Winkler,Microsoft
David Wipf,Microsoft
Moni Wolf,Microsoft
Jessica Wolk,Microsoft
Alec Wolman,Microsoft
Ken Woodberry,Microsoft
Steven Woodhouse,Microsoft
Lisa Woods,Microsoft
Jennifer Wortman Vaughan,Microsoft
Fangzhao Wu,Microsoft
Zhirong Wu,Microsoft
Muscle Wu,Microsoft
Huanhuan Xia,Microsoft
William Xie,Microsoft
Xing Xie,Microsoft
Bo Xin,Microsoft
Ruochen Xu,Microsoft
Hui Xue,Microsoft
Hao Yang,Microsoft
Jiaolong Yang,Microsoft
Chung Kai Yang,Microsoft
Qiwei Ye,Microsoft
Legg Yeung,Microsoft
Phillip Yi Xiao,Microsoft
Anibal Yusem,Microsoft
Emrah Yücelen,Microsoft
Marion Zepf,Microsoft
Xian Zhang,Microsoft
Zhimin Zhang,Microsoft
Bo Zhang,Microsoft
Qianxi Zhang,Microsoft
Zheng Zhang,Microsoft
Deli Zhang,Microsoft
Ting Zhang,Microsoft
Guoqing Zheng,Microsoft
Shuxin Zheng,Microsoft
Lillian Zheng,Microsoft
Lidong Zhou,Microsoft
Dong Zhou,Microsoft
Ming Zhou,Microsoft
Terry Zhou,Microsoft
Erkang (Eric) Zhu,Microsoft
Jianwei Zhu,Microsoft
Dennis Zhuang,Microsoft
Olga Zielinska,Microsoft
Roy Zimmermann,Microsoft
Gijs de Lange,Microsoft
Bernard van Heck,Microsoft
